SubjectIdentifierNumber,StudyProtocolName,AnimalInjuryGroupAssignTyp,InjModelTyp,InjModelDevManufName,PendulumHeight,PressurePulseLength,AnimalSpeciesTyp,AnimalSexTyp,AnimalStrainGeneModTyp,AnimalAgeVal,MWMTestDaysNum,MWMTrialPerDayNum,MWMLatencyVal,PlatformFound
1158,Experiment3,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,2,4,14.1,1
1158,Experiment3,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,2,2,91.6,1
1158,Experiment3,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,2,3,56.2,1
1158,Experiment3,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,3,1,6.9,1
1158,Experiment3,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,3,4,15.2,1
1158,Experiment3,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,3,2,8.9,1
1158,Experiment3,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,3,3,18.1,1
1196,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,1,1,120,0
1196,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,1,4,120,0
1196,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,1,2,120,0
1196,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,1,3,120,0
1196,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,2,1,52.6,1
1196,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,2,4,55.5,1
1196,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,2,2,13.7,1
1196,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,2,3,25.4,1
1196,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,3,1,45,1
1196,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,3,4,13.8,1
1196,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,3,2,20.5,1
1196,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,3,3,31,1
1197,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,1,1,120,0
1197,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,1,4,28.5,1
1197,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,1,2,120,0
1197,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,1,3,84.1,1
1197,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,2,1,94.1,1
1197,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,2,4,120,0
1197,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,2,2,120,0
1197,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,2,3,22.4,1
1197,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,3,1,21.7,1
1197,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,3,4,115.9,1
1197,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,3,2,37.2,1
1197,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,3,3,76.8,1
1199,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,1,1,120,0
1199,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,1,4,20.2,1
1199,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,1,2,120,0
1199,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,1,3,26,1
1199,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,2,1,120,0
1199,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,2,4,23.2,1
1199,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,2,2,30.3,1
1199,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,2,3,34.7,1
1199,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,3,1,120,0
1199,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,3,4,5.4,1
1199,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,3,2,42.6,1
1199,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,3,3,28.3,1
1200,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,1,1,120,0
1200,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,1,4,10.3,1
1200,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,1,2,12.5,1
1200,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,1,3,55.7,1
1200,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,2,1,120,0
1200,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,2,4,22.5,1
1200,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,2,2,120,0
1200,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,2,3,23.8,1
1200,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,3,1,120,0
1200,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,3,4,11.2,1
1200,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,3,2,78.7,1
1200,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,3,3,28.6,1
1201,Experiment3,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,1,1,120,0
1201,Experiment3,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,1,4,120,0
1201,Experiment3,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,1,2,118.5,1
1201,Experiment3,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,1,3,120,0
1201,Experiment3,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,2,1,102.2,1
1201,Experiment3,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,2,4,16.3,1
1201,Experiment3,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,2,2,120,0
1201,Experiment3,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,2,3,8.1,1
1201,Experiment3,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,3,1,86.9,1
1201,Experiment3,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,3,4,10.3,1
1201,Experiment3,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,3,2,20.8,1
1201,Experiment3,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,3,3,14.5,1
1202,Experiment3,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,1,1,120,0
1202,Experiment3,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,1,4,16.7,1
1202,Experiment3,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,1,2,10.9,1
1202,Experiment3,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,1,3,120,0
1202,Experiment3,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,2,1,106.7,1
1202,Experiment3,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,2,4,48.3,1
1202,Experiment3,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,2,2,45.2,1
1202,Experiment3,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,2,3,79.8,1
1202,Experiment3,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,3,1,5.8,1
1202,Experiment3,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,3,4,7.3,1
1202,Experiment3,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,3,2,13.7,1
1202,Experiment3,Sham,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,3,3,10.8,1
1203,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,1,1,28.1,1
1203,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,1,4,50.1,1
1203,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,1,2,120,0
1203,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,1,3,80.4,1
1203,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,2,1,63.7,1
1203,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,2,4,26.7,1
1203,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,2,2,101.5,1
1203,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,2,3,24.8,1
1203,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,3,1,8,1
1203,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,3,4,48,1
1203,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,3,2,22.6,1
1203,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,3,3,6.8,1
1237,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,1,1,120,0
1237,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,1,4,5.9,1
1237,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,1,2,120,0
1237,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,1,3,85.2,1
1237,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,2,1,30.3,1
1237,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,2,4,66.4,1
1237,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,2,2,27,1
1237,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,2,3,10.9,1
1237,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,3,1,3.4,1
1237,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,3,4,7.2,1
1237,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,3,2,35.2,1
1237,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,3,3,6.5,1
1238,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,1,1,120,0
1238,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,1,4,79.2,1
1238,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,1,2,69.5,1
1238,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,1,3,7.7,1
1238,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,2,1,120,0
1238,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,2,4,66,1
1238,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,2,2,111,1
1238,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,2,3,7,1
1238,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,3,1,120,0
1238,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,3,4,60.6,1
1238,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,3,2,73.8,1
1238,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,3,3,16.5,1
1239,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,1,1,120,0
1239,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,1,4,9.7,1
1239,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,1,2,77,1
1239,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,1,3,11.6,1
1239,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,2,1,120,0
1239,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,2,4,35,1
1239,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,2,2,120,0
1239,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,2,3,56.5,1
1239,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,3,1,65.2,1
1239,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,3,4,56,1
1239,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,3,2,28.6,1
1239,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,3,3,120,0
1240,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,1,1,94.9,1
1240,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,1,4,120,0
1240,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,1,2,118.8,1
1240,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,1,3,36.6,1
1240,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,2,1,41,1
1240,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,2,4,40.7,1
1240,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,2,2,120,0
1240,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,2,3,56.9,1
1240,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,3,1,90.1,1
1240,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,3,4,45.3,1
1240,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,3,2,69.5,1
1240,Experiment3,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,3,3,120,0
1493,Experiment1,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,1,1,120,0
1493,Experiment1,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,1,4,52.2,1
1493,Experiment1,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,1,2,72.6,1
1493,Experiment1,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,1,3,120,0
1493,Experiment1,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,2,1,91.4,1
1493,Experiment1,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,2,4,11.7,1
1493,Experiment1,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,2,2,16.9,1
1493,Experiment1,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,2,3,35.7,1
1493,Experiment1,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,3,1,10.7,1
1493,Experiment1,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,3,4,28.3,1
1493,Experiment1,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,3,2,24.6,1
1493,Experiment1,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,3,3,36.6,1
1494,Experiment1,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,1,1,120,0
1494,Experiment1,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,1,4,5.9,1
1494,Experiment1,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,1,2,47.6,1
1494,Experiment1,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,1,3,84.9,1
1494,Experiment1,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,2,1,48.8,1
1494,Experiment1,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,2,4,37.8,1
1494,Experiment1,TBI,fluid percussion injury model,"Custom Design and Fabrication, Virginia Commonwealth University, VA",15.5,25,Rat,Male,Sprague-Dawley,3 months,2,2,52.3,1
